Injection_Time,Filling_Time,Plasticizing_Time,Cycle_Time,Clamp_Close_Time,Cushion_Position,Plasticizing_Position,Clamp_Open_Position,Max_Injection_Speed,Max_Screw_RPM,Average_Screw_RPM,Max_Injection_Pressure,Max_Switch_Over_Pressure,Max_Back_Pressure,Average_Back_Pressure,Barrel_Temperature_1,Barrel_Temperature_2,Barrel_Temperature_3,Barrel_Temperature_4,Barrel_Temperature_5,Barrel_Temperature_6,Hopper_Temperature,Mold_Temperature_3,Mold_Temperature_4,PassOrFail
9.529999733,4.409999847,16.79999924,59.47999954,7.119999886,653.4299927,68.25,647.9899902,55.79999924,30.70000076,29.20000076,141.8000031,136.1000061,37.29999924,59.20000076,276.2999878,275,275.6000061,269.7999878,254.5,230,66.30000305,21.39999962,22.5,1
9.5,4.380000114,16.80999947,59.45999908,7.119999886,653.4299927,68.26000214,647.9899902,56.20000076,30.60000038,29.20000076,141.6999969,135.8000031,37.29999924,59.20000076,276.2000122,275.2000122,275,270,254.8999939,230.1999969,67.59999847,22,23,1
9.510000229,4.389999866,16.80999947,59.45999908,7.130000114,653.4299927,68.26000214,647.9899902,56.09999847,30.70000076,29.20000076,141.8000031,135.8999939,37.20000076,59.20000076,276.2999878,274.7000122,274.7999878,269.8999939,255.3000031,229.8000031,68,21.10000038,22.29999924,1
9.570565962,4.450565599,16.92352204,59.5340883,7.130000114,653.4099731,68.83999634,647.9899902,55.69434314,30.66478184,292.5,141.6704426,136.2761,37.21131219,59.1056561,275.3761061,274.9465373,274.3352087,270.640873,254.8408753,229.9591277,67.4295635,25.03521892,27.6352193,0
9.539999962,4.420000076,16.79000092,59.47999954,7.119999886,653.4400024,68.25,647.9899902,55.70000076,30.60000038,29.20000076,141.8000031,136.6000061,37.59999847,59.40000153,275.7000122,275.7000122,275.1000061,271.2000122,255.3999939,229.8999939,67.09999847,21.70000076,22.89999962,1
11.48999977,6.369999886,16.75,62.36000061,7.179999828,653.4299927,68.58999634,647.9899902,45.09999847,30.5,292.5,145.6999969,144.1999969,43.70000076,62.90000153,275.2000122,275.5,274.8999939,272.1000061,255.1999969,230.1000061,64.30000305,20.5,21.79999924,0
9.449999809,4.329999924,16.9513387,59.53381016,7.130000114,653.4000244,68.83999634,647.9899902,60.75773925,30.82886848,292.5,141.3999939,136.8288696,36.86904563,58.9845226,275.7041627,275.184513,275.0422643,269.9732044,254.9711291,230.0133978,67.71130868,25.02886924,27.70000076,0
9.510000229,4.400000095,16.82999992,59.47999954,7.119999886,653.4400024,68.25,647.9899902,56,30.60000038,29.20000076,141.8000031,136.3000031,37.40000153,59.29999924,276,275,275.2000122,269.7999878,255,229.8999939,67.09999847,20.5,21.60000038,1
9.699999809,4.579999924,16.46999931,58.95999908,7.119999886,653.4500122,68.58999634,647.9899902,53.29999924,30.5,292.2999878,142.1999969,137.3999939,38.59999847,60.20000076,276.7999878,275.1000061,275.7000122,270.8999939,255.3999939,229.3999939,64.5,20.60000038,21.89999962,0
9.590000153,4.480000019,16.62000084,59.52000046,7.110000134,653.4299927,68.33000183,647.9899902,54.90000153,30.79999924,29.20000076,142.1000061,136.6999969,38.40000153,60,276.1000061,275.2999878,274.8999939,271.2000122,255,229.8000031,65.5,20.79999924,22.20000076,1
9.619999886,4.5,16.72999954,59.56000137,7.119999886,653.4500122,68.58999634,647.9899902,55.09999847,30.5,292.3999939,142.1000061,136.6999969,38,59.70000076,275.6000061,275.6000061,274.5,271.3999939,254.8000031,230,66.09999847,21,22.29999924,1
9.590000153,4.46999979,16.89999962,59.52000046,7.119999886,653.4299927,68.48000336,647.9899902,55.20000076,30.70000076,29.20000076,142,136.8999939,38.09999847,59.59999847,276.1000061,275.2999878,275.1000061,271.2000122,254.8999939,230.1000061,68.09999847,22.70000076,24,1
9.61342784,4.493427542,16.85957606,59.44480607,7.12865733,653.4153494,68.8064275,647.9899902,55.03144852,30.75971673,292.4731433,141.8537124,136.8805671,37.64770269,59.42084727,276.1074187,275.5328684,275.0939944,270.2074248,255.4865716,230.0925762,66.49116931,24.58233405,26.92120351,0
9.6218345,4.501834242,16.55598212,59.39772839,7.112183504,653.4343638,68.41021844,647.9899902,54.62881769,30.57816605,86.64589364,142.1218383,136.9310066,38.3655018,59.96550409,277.1908166,275.1781766,275.0746718,271.3689932,255.1655062,229.9471637,65.12532843,21.85065277,23.5414808,0
9.520000458,4.400000095,16.84000015,59.47999954,7.119999886,653.4400024,68.23999786,647.9899902,55.90000153,30.70000076,29.20000076,141.8000031,136.5,37.29999924,59.20000076,275.7000122,275.7999878,274.8999939,269.2000122,255.6000061,230.3000031,67.30000305,21.70000076,22.70000076,1
9.539999962,4.429999828,16.79999924,59.52000046,7.119999886,653.4400024,68.25,647.9899902,55.70000076,30.5,29.20000076,141.8999939,136.8000031,37.90000153,59.59999847,276,275.5,274.8999939,270.8999939,254.8000031,229.8000031,67.59999847,21.39999962,22.60000038,1
9.579999924,4.460000038,16.92000008,59.56000137,7.130000114,653.4099731,68.84999847,647.9899902,55.5,30.60000038,292.3999939,141.8000031,136.6999969,37.40000153,59.29999924,275.7999878,275.3999939,275,271.2999878,255,230,67,25,27.60000038,1
13.03680862,7.91680874,16.66858872,60.08049413,7.131153295,653.5928246,68.58999634,647.9899902,39.72687584,30.74423228,292.4185841,147.0839809,146.2352711,39.1409847,60.29484993,275.6884581,275.3371681,275.2256328,270.3903708,255.6070517,229.7743547,64.38141278,20.41858872,21.71858951,0
9.56000042,4.440000057,16.92000008,59.52000046,7.119999886,653.4299927,68.48999786,647.9899902,55.40000153,30.70000076,29.20000076,141.8000031,136.3999939,37.70000076,59.40000153,276.5,275.3999939,274.3999939,269.5,254.8000031,229.8000031,68,23,24.20000076,1
9.520000458,4.400000095,16.80999947,59.47999954,7.119999886,653.4400024,68.25,647.9899902,55.90000153,30.70000076,29.20000076,141.8000031,136.1999969,37.40000153,59.29999924,276.2999878,275.2999878,274.8999939,269.7999878,254.8000031,230.1999969,67.40000153,20,20.89999962,1
10.82999992,5.71999979,16.81999969,62.36000061,7.179999828,653.3900146,68.58000183,647.9899902,45.40000153,31.10000038,292.3999939,144.8999939,142.6999969,71.90000153,87.09999847,276,274.7999878,275.7000122,268.8999939,255.1999969,229.8000031,63.79999924,20.60000038,21.79999924,0
9.550000191,4.429999828,17.07999992,59.52000046,7.119999886,653.4099731,68.48000336,647.9899902,56.09999847,30.79999924,292.5,141.8000031,136.6000061,38.40000153,59.59999847,276,274.8999939,274.7000122,270.7000122,254.8000031,229.8000031,68.69999695,23.20000076,24.29999924,1
10.82999992,5.71999979,16.81999969,62.36000061,7.179999828,653.3900146,68.58000183,647.9899902,45.40000153,31.10000038,292.3999939,144.8999939,142.6999969,71.90000153,87.09999847,276,274.7999878,275.7000122,268.8999939,255.1999969,229.8000031,63.79999924,20.60000038,21.79999924,0
9.595467021,4.475466767,16.92680012,59.52000046,7.132266686,653.4099731,68.84453056,647.9899902,55.34533198,30.82266561,292.5,141.8000031,136.7320035,37.40933452,59.2546665,276.2493305,275.5320031,275.0226677,269.964007,255.4546681,230.1093332,67.02666588,25.15466802,27.70000076,0
9.510000229,4.400000095,16.80999947,59.43999863,7.130000114,653.4400024,68.23999786,647.9899902,55.90000153,30.60000038,29.20000076,141.8000031,136.1000061,37.29999924,59.20000076,276,275.2000122,275,269.7000122,254.8000031,230.3999939,67.30000305,21.89999962,23,1
13.39000034,8.270000458,16.64999962,59.56000137,7.119999886,653.6300049,68.58999634,647.9899902,38.5,30.79999924,292.3999939,147.3999939,146.6999969,38.09999847,59.70000076,275.7999878,275.2999878,275.2999878,270,255.6999969,229.6999969,64.40000153,20.39999962,21.70000076,0
9.510000229,4.400000095,16.85000038,59.45999908,7.119999886,653.4299927,68.23999786,647.9899902,55.90000153,30.60000038,29.20000076,141.8000031,136.5,37.29999924,59.20000076,275.6000061,274.8999939,274.7000122,269.5,254.8999939,230.1000061,68.40000153,22,23,1
9.619999886,4.5,16.89999962,59.56000137,7.119999886,653.4400024,68.58000183,647.9899902,55.20000076,30.60000038,292.5,142.1999969,137.1000061,37.70000076,59.40000153,276.1000061,274.8999939,275,268.8999939,255.8000031,230.3000031,67.40000153,22.89999962,24.20000076,1
9.550000191,4.440000057,16.98999977,59.52000046,7.130000114,653.4199829,68.48999786,647.9899902,56,30.60000038,292.5,141.8000031,136.3999939,38.5,59.70000076,276.6000061,275.6000061,274.8999939,270.2999878,255,230.1000061,67.90000153,21.70000076,22.79999924,1
9.979999542,4.869999886,16.53000069,60.45999908,7.119999886,653.4099731,68.61000061,647.9899902,49.40000153,30.70000076,292.5,142.8999939,139,50.59999847,67.40000153,276,275.2999878,275.1000061,271.6000061,255.1999969,229.6000061,65,20.70000076,22,0
9.581243483,4.465932233,16.92000008,59.52000046,7.134689227,653.4099731,68.83999634,647.9899902,55.53446069,30.84689171,292.5,141.7531079,136.5186465,37.31243012,59.2062143,276.0937903,275.4124398,275.0937903,270.0531109,255.3124337,230.2937801,66.94067777,25.01243089,27.60621582,0
9.574989337,4.464988965,16.93498947,59.52000046,7.13500364,653.4149743,68.83999634,647.9899902,55.55018173,30.80007319,292.5,141.7499635,136.5497399,37.19992586,59.14996312,276.1500457,275.7495985,275.2000122,270,254.6003711,230.3999939,67.79948826,24.99985401,27.59992738,0
9.600000381,4.489999771,16.56999969,59.56000137,7.110000134,653.4299927,68.33999634,647.9899902,54.79999924,30.79999924,29.20000076,142.1999969,137.1000061,38.29999924,60,276,275,274.5,270.2000122,255,230,65.19999695,22.79999924,24.39999962,1
10.11664379,5.006644057,16.57662031,60.76543927,7.129645349,653.4067646,68.60517807,647.9899902,48.75697006,30.76430385,292.4839232,143.2215096,139.5948036,54.02414152,70.56693101,276,275.2196089,275.1964618,271.1659579,255.1999969,229.6321572,64.80709044,20.68392491,21.9678483,0
9.529999733,4.420000076,16.97999954,59.52000046,7.130000114,653.4199829,68.48999786,647.9899902,56.09999847,30.79999924,292.5,141.6999969,135.8999939,38.20000076,59.59999847,276,275,274.8999939,270.7000122,255.1000061,229.6000061,67.5,20.70000076,21.70000076,1
9.539999962,4.429999828,16.75,59.54000092,7.119999886,653.4400024,68.25,647.9899902,55.59999847,30.5,29.20000076,141.8999939,136.6999969,38.09999847,59.59999847,275.3999939,275.3999939,274.7000122,271.3999939,254.8999939,230.3999939,67,19.70000076,20.70000076,1
9.5,4.380000114,16.80999947,59.43999863,7.119999886,653.4400024,68.26000214,647.9899902,56.20000076,30.79999924,29.20000076,141.6999969,135.6999969,37,59.09999847,276.2999878,274.8999939,274.8999939,270,255,229.6000061,66,21.79999924,22.89999962,1
9.510000229,4.400000095,16.79000092,59.47999954,7.119999886,653.4400024,68.25,647.9899902,56,30.5,29.20000076,141.6999969,135.8999939,37.29999924,59.20000076,276.6000061,275,275.1000061,271.2000122,255,230,66.40000153,21.70000076,22.79999924,1
9.699999809,4.579999924,16.46999931,58.95999908,7.119999886,653.4500122,68.58999634,647.9899902,53.29999924,30.5,292.2999878,142.1999969,137.3999939,38.59999847,60.20000076,276.7999878,275.1000061,275.7000122,270.8999939,255.3999939,229.3999939,64.5,20.60000038,21.89999962,0
9.600000381,4.480000019,16.96999931,59.52000046,7.119999886,653.4099731,68.83999634,647.9899902,55.29999924,30.79999924,292.5,141.8000031,136.8000031,37.20000076,59.09999847,276.1000061,275.2999878,274.7999878,269.1000061,256,230.1000061,67.59999847,25,27.70000076,1
9.600000381,4.480000019,16.57999992,59.52000046,7.110000134,653.4299927,68.36000061,647.9899902,55,30.60000038,29.20000076,142.1000061,136.8000031,38.29999924,59.90000153,277.2999878,275.2000122,274.8999939,271.5,255.1000061,230.1000061,65.30000305,22.20000076,24,0
11.48999977,6.369999886,16.75,62.36000061,7.179999828,653.4299927,68.58999634,647.9899902,45.09999847,30.5,292.5,145.6999969,144.1999969,43.70000076,62.90000153,275.2000122,275.5,274.8999939,272.1000061,255.1999969,230.1000061,64.30000305,20.5,21.79999924,0
13.39000034,8.270000458,16.64999962,59.56000137,7.119999886,653.6300049,68.58999634,647.9899902,38.5,30.79999924,292.3999939,147.3999939,146.6999969,38.09999847,59.70000076,275.7999878,275.2999878,275.2999878,270,255.6999969,229.6999969,64.40000153,20.39999962,21.70000076,0
10.56518405,5.455184069,16.7296511,61.76805904,7.16130697,653.3962326,68.58934789,647.9899902,46.6461933,30.97538132,292.4311506,144.276898,141.5472705,65.26402941,80.96250496,276,274.9557618,275.5130815,269.7411771,255.1999969,229.7376944,64.17385701,20.63115529,21.86230907,0
9.562553133,4.452552765,16.91489417,59.52000046,7.137447031,653.4099731,68.84254978,647.9899902,55.7234125,30.7978838,292.5,141.6999969,136.2765846,37.20211478,59.15105662,276.3021266,275.2000122,275.1744817,270.3574041,254.9978878,230.3234101,67.30423108,24.87658647,27.55105815,0
9.520000458,4.409999847,16.82999992,59.45999908,7.119999886,653.4400024,68.23999786,647.9899902,55.90000153,30.60000038,29.20000076,141.8000031,136.1000061,37.5,59.20000076,276,275.2999878,274.7999878,269.3999939,255.8999939,230.1999969,67,21.70000076,22.79999924,1
9.619999886,4.510000229,16.88999939,59.56000137,7.119999886,653.4400024,68.59999847,647.9899902,55.20000076,30.5,292.5,142.1000061,137.1999969,38.29999924,59.70000076,276.8999939,275,275.6000061,270.1000061,254.8999939,229.8999939,67.09999847,22.89999962,24.20000076,1
9.600000381,4.480000019,16.87000084,59.56000137,7.119999886,653.4400024,68.58000183,647.9899902,55.40000153,30.60000038,292.5,142,136.8000031,37.70000076,59.40000153,276,275.2999878,274.8999939,269.1000061,255.1999969,230.1000061,67.5,23.10000038,24.39999962,1
9.590000153,4.46999979,16.75,59.56000137,7.119999886,653.460022,68.58999634,647.9899902,55.40000153,30.60000038,292.3999939,142,136.1999969,37.59999847,59.5,275.8999939,275.2000122,275,271.1000061,254.8999939,229.5,66,20.89999962,22.29999924,1
11.47999954,3.359999895,19.94000053,64.31999969,6.090000153,655,59.77000046,69.63999939,64.5,30.39999962,29.39999962,169.1000061,129.1999969,22.10000038,13.5,245.1000061,250.1000061,249.8999939,245.3000031,240.1000061,224.6999969,39,19.39999962,22.79999924,1
9.600000381,4.480000019,16.57999992,59.52000046,7.110000134,653.4299927,68.36000061,647.9899902,55,30.60000038,29.20000076,142.1000061,136.8000031,38.29999924,59.90000153,277.2999878,275.2000122,274.8999939,271.5,255.1000061,230.1000061,65.30000305,22.20000076,24,1
9.550000191,4.440000057,16.87000084,59.52000046,7.119999886,653.4299927,68.48999786,647.9899902,55.40000153,30.70000076,29.20000076,141.8000031,136.3000031,37.79999924,59.5,276.5,275.2999878,275,270.8999939,255.1999969,229.6999969,67.80000305,22.5,23.60000038,1
9.579999924,4.46999979,16.92142681,59.55142787,7.130000114,653.4099731,68.83999634,647.9899902,55.47856706,30.83569999,292.5,141.7214315,136.442863,37.52143294,59.321433,276.5714113,274.8857261,275.1000061,271.3214224,255.1214374,229.8071632,67.17146678,25.15713407,27.65713407,0
9.569999695,4.460000038,16.90530912,59.52000046,7.130000114,653.4099731,68.84734322,647.9899902,55.5,30.55309396,292.4734515,141.6999969,136.5265485,37.42035956,59.27345276,276.4141747,275.1203667,275.2327405,271.293808,254.8858243,230.1530991,67.68762567,25.10000038,27.70000076,0
9.619999886,4.510000229,16.78000069,59.56000137,7.119999886,653.460022,68.58999634,647.9899902,55.09999847,30.60000038,292.3999939,142.1000061,136.8000031,38.20000076,59.70000076,276.5,275.6000061,275.2999878,271.3999939,255,229.8999939,66.5,21.39999962,22.60000038,1
9.979999542,4.869999886,16.53000069,60.45999908,7.119999886,653.4099731,68.61000061,647.9899902,49.40000153,30.70000076,292.5,142.8999939,139,50.59999847,67.40000153,276,275.2999878,275.1000061,271.6000061,255.1999969,229.6000061,65,20.70000076,22,0
9.59181141,4.475905533,16.90771662,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.3409441,30.71811187,292.5,141.8000031,136.7181165,37.54094329,59.3409441,276.0409464,275.4362329,275.0409464,270.6322721,255.377167,230.1999969,67.20944224,25.11811261,27.61811261,0
9.609999657,4.489999771,16.79000092,59.56000137,7.119999886,653.4500122,68.58999634,647.9899902,55.40000153,30.60000038,292.3999939,142.1999969,136.6999969,38.09999847,59.59999847,275.8999939,275.7999878,274.7000122,271.1000061,254.8999939,230.1000061,66,21.60000038,22.89999962,1
10.47378994,5.36052007,16.60194342,61.08132515,7.139620674,653.4165198,68.60345894,647.9899902,47.99384267,30.63459782,292.5,143.8156326,140.700469,48.34360637,65.92844098,275.7383932,275.3653945,275.0345994,271.7635128,255.1999969,229.7635128,64.77109158,20.63459782,21.93459706,0
9.582526172,4.462525809,16.9275089,59.55003575,7.130000114,653.4099731,68.83999634,647.9899902,55.57474029,30.62491397,292.5,141.7501769,136.4754386,37.4505179,59.22525895,275.5754447,275.225604,274.3750789,270.8003414,255.0003498,229.7996532,67.34982928,25.07508679,27.67508717,0
13.39000034,8.270000458,16.64999962,59.56000137,7.119999886,653.6300049,68.58999634,647.9899902,38.5,30.79999924,292.3999939,147.3999939,146.6999969,38.09999847,59.70000076,275.7999878,275.2999878,275.2999878,270,255.6999969,229.6999969,64.40000153,20.39999962,21.70000076,0
11.48999977,6.369999886,16.75,62.36000061,7.179999828,653.4299927,68.58999634,647.9899902,45.09999847,30.5,292.5,145.6999969,144.1999969,43.70000076,62.90000153,275.2000122,275.5,274.8999939,272.1000061,255.1999969,230.1000061,64.30000305,20.5,21.79999924,0
9.589583964,4.46999979,16.92833555,59.55833661,7.130000114,653.4099731,68.83999634,647.9899902,55.49583827,30.60000038,292.5,141.8000031,136.6000061,37.59999847,59.30416113,275.7166591,275.3916711,274.429127,270.9208029,255.1041675,229.7208059,67.32081202,25.09583857,27.69167714,0
9.589200955,4.46999979,16.92680352,59.55680458,7.130000114,653.4099731,68.83999634,647.9899902,55.49200833,30.60000038,292.5,141.8000031,136.6000061,37.59999847,59.30799122,275.7319789,275.3840118,274.4559374,270.9399529,255.1079972,229.7399559,67.33996202,25.09200856,27.68401711,0
9.520000458,4.409999847,17.04000092,59.52000046,7.130000114,653.4199829,68.48999786,647.9899902,56.29999924,30.70000076,292.5,141.6999969,136.1999969,37.90000153,59.40000153,275.6000061,275.7000122,275.1000061,270.2000122,255.1000061,230.3000031,68.09999847,22.60000038,23.60000038,1
9.539999962,4.429999828,17.04000092,59.52000046,7.119999886,653.4099731,68.48000336,647.9899902,56.09999847,31,292.5,141.8999939,136.6999969,38.40000153,59.59999847,276.1000061,275.6000061,275,270.2999878,255.1000061,230,68.30000305,22.79999924,24,1
9.579999924,4.460000038,16.59000015,59.56000137,7.110000134,653.4299927,68.34999847,647.9899902,55.20000076,30.79999924,29.20000076,142.1000061,136.3000031,38.20000076,59.90000153,276.2000122,275,275.1000061,271.7999878,255.3000031,230,65.40000153,22.10000038,23.79999924,1
9.609999657,4.5,16.79000092,59.56000137,7.119999886,653.460022,68.58999634,647.9899902,55.20000076,30.39999962,292.3999939,142.1999969,136.8000031,37.70000076,59.5,276,274.6000061,274.7000122,269.2000122,255,230,65.30000305,21.10000038,22.29999924,1
13.39000034,8.270000458,16.64999962,59.56000137,7.119999886,653.6300049,68.58999634,647.9899902,38.5,30.79999924,292.3999939,147.3999939,146.6999969,38.09999847,59.70000076,275.7999878,275.2999878,275.2999878,270,255.6999969,229.6999969,64.40000153,20.39999962,21.70000076,0
9.979999542,4.869999886,16.53000069,60.45999908,7.119999886,653.4099731,68.61000061,647.9899902,49.40000153,30.70000076,292.5,142.8999939,139,50.59999847,67.40000153,276,275.2999878,275.1000061,271.6000061,255.1999969,229.6000061,65,20.70000076,22,0
9.979999542,4.869999886,16.53000069,60.45999908,7.119999886,653.4099731,68.61000061,647.9899902,49.40000153,30.70000076,292.5,142.8999939,139,50.59999847,67.40000153,276,275.2999878,275.1000061,271.6000061,255.1999969,229.6000061,65,20.70000076,22,0
9.600000381,4.480000019,16.63999939,59.52000046,7.110000134,653.4299927,68.33000183,647.9899902,54.90000153,30.89999962,29.20000076,142.1000061,137,38,59.70000076,276.3999939,275.6000061,274.2000122,269.5,255.1000061,230.1000061,65,22,23.70000076,1
9.56000042,4.440000057,16.94000053,59.52000046,7.119999886,653.4199829,68.48000336,647.9899902,55.5,30.89999962,29.20000076,141.8000031,136.6000061,37.59999847,59.29999924,276.3999939,274.7999878,274.8999939,269.1000061,255.3999939,230.1999969,68.40000153,23.10000038,24.29999924,1
9.579999924,4.46999979,16.91529491,59.54529598,7.130000114,653.4099731,68.83999634,647.9899902,55.46323792,30.78971197,292.5,141.7367618,136.4735237,37.53676208,59.33676272,276.4794341,274.9470473,275.1000061,271.3367527,255.1367654,229.8838101,67.29410226,25.1264752,27.6264752,0
9.590000153,4.480000019,16.92000008,59.52000046,7.119999886,653.4400024,68.58000183,647.9899902,55.5,30.70000076,292.3999939,142,136.6999969,37.70000076,59.5,276.2000122,275.2000122,274.8999939,269.7000122,254.3000031,229.6999969,67.80000305,23.39999962,24.60000038,1
12.86665912,7.746659239,16.67754399,60.33124062,7.13652643,653.574913,68.58999634,647.9899902,40.31792116,30.71736665,292.4275398,146.9317422,146.0113902,39.64247802,60.5814175,275.6347289,275.3550797,275.1898124,270.5784313,255.5622756,229.8101765,64.37245768,20.42754399,21.72754461,0
9.5,4.380000114,16.81999969,59.45999908,7.130000114,653.4400024,68.26999664,647.9899902,56.09999847,30.60000038,29.20000076,141.8000031,136,37.20000076,59.09999847,275.8999939,274.7999878,275.5,269.8999939,254.6000061,230.1000061,67.30000305,21.89999962,23,1
9.619999886,4.510000229,16.78000069,59.58000183,7.119999886,653.4400024,68.58000183,647.9899902,55.20000076,30.5,292.3999939,142.1999969,137,38.09999847,59.70000076,276.3999939,275.3999939,274.8999939,271.1000061,255,229.8000031,65,21.5,22.89999962,1
9.600000381,4.480000019,16.55999947,59.56000137,7.110000134,653.4299927,68.33999634,647.9899902,54.79999924,30.89999962,29.20000076,142.1000061,137,38.5,60.09999847,276.6000061,275.2000122,275.3999939,271.6000061,254.8000031,229.8000031,65.09999847,21,22.39999962,1
9.589184354,4.478368461,16.9508164,59.52000046,7.130000114,653.4191663,68.83999634,647.9899902,55.34078823,30.71631626,292.5,141.8000031,136.8918369,37.29184157,59.19184277,276.0918478,276.169465,275.2408012,269.9673693,254.1326368,230.3918369,68.3857907,25.19184293,27.70000076,0
9.56920677,4.459207038,16.90158562,59.52000046,7.130793076,653.4099731,68.84920532,647.9899902,55.5237894,30.53171925,292.5,141.6999969,136.4762103,37.4682806,59.28413954,276.5682873,275.2000122,275.1079364,271.2889769,254.7317169,230.1237946,67.83656273,25.07621083,27.68414106,0
9.579999924,4.460000038,16.63999939,59.52000046,7.119999886,653.4299927,68.31999969,647.9899902,55.09999847,30.89999962,29.20000076,142.1000061,136.6999969,37.79999924,59.59999847,276.7999878,275.3999939,274.7999878,270.1000061,254.6000061,230.1000061,65.80000305,20.29999924,21.79999924,1
11.73771088,6.617710999,16.73696253,61.99495286,7.172177382,653.4560691,68.58999634,647.9899902,44.23952875,30.53911217,292.4869618,145.9216327,144.5259325,42.96990477,62.48280389,275.2782336,275.4739236,274.9521428,271.8262194,255.265184,230.0478552,64.31304027,20.48696253,21.78696202,0
9.562600714,4.452600351,16.92000008,59.52000046,7.137399448,653.4099731,68.83999634,647.9899902,55.72198497,30.84799027,292.4739936,141.6999969,136.3040186,37.12600389,59.12600389,276.121993,275.121993,275.3040299,270.2600482,255.1780174,230.3739915,67.09999847,24.878014,27.55200984,0
9.979999542,4.869999886,16.53000069,60.45999908,7.119999886,653.4099731,68.61000061,647.9899902,49.40000153,30.70000076,292.5,142.8999939,139,50.59999847,67.40000153,276,275.2999878,275.1000061,271.6000061,255.1999969,229.6000061,65,20.70000076,22,0
9.579999924,4.464316059,16.94136831,59.53726537,7.135683845,653.4099731,68.85136651,647.9899902,55.5,30.89999962,292.5,141.7568391,136.4568361,37.27264426,59.18632136,276.9273636,275.0841814,275.1000061,270.2768978,255.2136818,229.7568391,67.45471148,25.08632289,27.70000076,0
12.80920466,7.689204773,16.68056792,60.41591031,7.138340779,653.5688648,68.58999634,647.9899902,40.51749973,30.70829492,292.4305639,146.8803357,145.9357923,39.81181752,60.67818291,275.6165862,275.3611279,275.1777169,270.6419337,255.547156,229.8222725,64.36943381,20.43056792,21.73056848,0
11.76726211,6.647262228,16.73540719,61.95140371,7.171244186,653.45918,68.58999634,647.9899902,44.13687716,30.54377814,292.4854064,145.9480732,144.5648157,42.8828064,62.4330334,275.2875651,275.4708127,274.958364,271.7935574,255.2729607,230.0416338,64.31459558,20.48540719,21.78540671,0
9.579999924,4.46999979,16.60000038,59.52000046,7.110000134,653.4299927,68.33999634,647.9899902,55.09999847,30.70000076,29.20000076,142.1999969,136.8000031,38,59.79999924,276,275.3999939,275.7999878,269.2999878,255,230.1999969,65.59999847,20.89999962,22.20000076,1
10.39827475,5.288274858,16.67270579,61.39496752,7.149525153,653.4001518,68.59523856,647.9899902,47.4316485,30.89683588,292.4507882,143.8841704,140.820725,61.08147988,77.09413871,276,275.0539437,275.3952621,270.2713618,255.1999969,229.6984223,64.40949372,20.65079175,21.90158197,0
9.590000153,4.480000019,16.62000084,59.52000046,7.110000134,653.4299927,68.33999634,647.9899902,55,30.89999962,29.20000076,142.1000061,137,38.29999924,59.90000153,276.2999878,275.7000122,274.8999939,270.2000122,254.6999969,229.8999939,65.30000305,22.10000038,23.79999924,1
9.619999886,4.5,16.80999947,59.56000137,7.119999886,653.4400024,68.58000183,647.9899902,55.29999924,30.5,292.3999939,142.1000061,137.1999969,38.20000076,59.70000076,276.2000122,274.7999878,274.7000122,271.2000122,254.6000061,229.8999939,66.80000305,22.5,23.79999924,1
10.23252744,5.120855374,16.56679271,60.77774962,7.130034096,653.4133211,68.60665516,647.9899902,48.68088195,30.66655323,292.5,143.368258,139.8696318,49.44606361,66.64743507,275.8662124,275.3334372,275.0665567,271.6836246,255.1999969,229.6836246,64.88293462,20.66655323,21.96655247,0
9.609999657,4.489999771,16.82999992,59.58000183,7.119999886,653.4500122,68.58999634,647.9899902,55.40000153,30.5,292.3999939,142.1999969,137,38.09999847,59.70000076,276.2000122,274.7000122,275.1000061,271.6000061,254.1999969,229.8000031,66.5,22.5,23.79999924,1
9.539999962,4.429999828,16.95000076,59.86000061,7.119999886,653.4199829,68.48000336,647.9899902,55.59999847,30.70000076,29.20000076,141.6999969,136.5,37.70000076,59.40000153,276.7000122,274.8999939,274.8999939,271.1000061,255.1000061,229.8000031,68.90000153,22.79999924,24.10000038,1
9.600000381,4.480000019,16.61000061,59.58000183,7.110000134,653.4299927,68.33000183,647.9899902,55,30.70000076,29.20000076,142.1000061,136.8999939,38.5,60,276.2000122,275.6000061,275.1000061,271.3999939,255.1999969,229.6999969,66,21,22.29999924,1
9.600000381,4.489999771,16.90999985,59.58000183,7.119999886,653.4299927,68.58000183,647.9899902,55.40000153,30.60000038,292.5,142.1999969,137.1999969,38,59.5,276.5,275,275.1000061,271,254.5,230.3000031,67.80000305,23.20000076,24.39999962,1
9.529999733,4.409999847,16.79999924,59.47999954,7.130000114,653.4400024,68.25,647.9899902,55.79999924,30.60000038,29.20000076,141.8000031,136.1999969,37.70000076,59.40000153,276.5,275.5,275.1000061,271.3999939,255,230.3999939,67.09999847,21.79999924,23.10000038,1
13.39000034,8.270000458,16.64999962,59.56000137,7.119999886,653.6300049,68.58999634,647.9899902,38.5,30.79999924,292.3999939,147.3999939,146.6999969,38.09999847,59.70000076,275.7999878,275.2999878,275.2999878,270,255.6999969,229.6999969,64.40000153,20.39999962,21.70000076,0
